theta,tx,ty
5.25751e-05,-0.123702,-0.0157956
7.0657e-05,-0.254859,-0.0152159
7.80468e-05,-0.415988,-0.0119786
8.39234e-05,-0.592428,0.000331625
9.27182e-05,-0.734687,0.00761245
0.000101772,-0.863162,0.0162761
0.000118192,-0.973402,0.0309381
0.000143573,-1.12393,0.054061
0.000166698,-1.26093,0.0781037
0.00018573,-1.46053,0.100098
0.000187226,-1.62795,0.112426
0.000223862,-1.81632,0.130187
0.000252323,-1.97815,0.140575
0.000251951,-2.11452,0.152846
0.000281121,-2.26473,0.171459
0.000298231,-2.47024,0.190489
0.000317031,-2.61393,0.207499
0.00035987,-2.8075,0.235757
0.000386173,-2.95496,0.255849
