theta,tx,ty
-4.26803e-06,-0.104436,0.00505721
-1.03714e-05,-0.156085,0.00730276
-5.26084e-06,-0.282086,0.00714656
7.78136e-06,-0.387686,0.0106433
1.51875e-05,-0.465719,0.0124747
-3.46252e-07,-0.583287,0.0284307
-7.03393e-06,-0.647518,0.036074
2.08067e-05,-0.778723,0.0597412
2.9973e-05,-0.86199,0.0833472
2.52197e-06,-0.944915,0.0958672
-1.38911e-05,-0.995276,0.104909
6.17803e-06,-1.06775,0.118163
-7.78152e-07,-1.10428,0.12722
1.54324e-05,-1.17423,0.134438
2.25053e-05,-1.21788,0.138552
1.53021e-05,-1.27228,0.140738
8.85434e-06,-1.32795,0.139499
4.84423e-05,-1.47693,0.145727
3.04275e-05,-1.53891,0.14783
