theta,tx,ty
-0.000144457,-0.0110035,0.0294412
-0.000234644,-0.0172894,0.0552914
-0.000394073,-0.0331907,0.116285
-0.000552723,-0.0409758,0.16249
-0.000713001,-0.0650928,0.193499
-0.000840109,-0.0756106,0.220518
-0.000984879,-0.105448,0.241128
-0.00109229,-0.118048,0.240111
-0.00124262,-0.134047,0.241325
-0.00139679,-0.135556,0.22856
-0.00154693,-0.14694,0.211372
-0.00166215,-0.16235,0.224451
-0.00185538,-0.200131,0.219202
-0.00197081,-0.19648,0.235723
-0.00208357,-0.20944,0.221362
-0.00219291,-0.267799,0.223859
-0.00230274,-0.278821,0.234881
-0.00242061,-0.312236,0.265951
-0.00256945,-0.370002,0.301425
