theta,tx,ty
-0.000116304,2.46879,-1.42113
-0.000156565,4.93294,-2.92407
-0.000291173,7.34382,-4.30646
-0.000389637,9.84289,-5.71103
-0.000442714,12.2915,-7.1089
-0.000532286,14.7808,-8.45827
-0.000568867,17.2647,-9.79527
-0.00066447,20.0138,-10.98
0.000441112,13.0858,-10.1099
0.00110672,27.7419,-11.6422
-0.0013317,11.1644,-12.1523
-0.00170374,5.85707,-8.47954
0.000765325,6.01706,-6.38911
0.00148442,4.92755,-4.82392
0.00164121,4.80563,-5.39219
0.000490452,5.88115,-4.74682
7.39946e-05,5.98766,-5.54276
0.00141208,2.99823,-6.04183
0.00158634,3.24639,-5.81983
