theta,tx,ty
-1.21037e-05,-0.015891,0.0115127
-2.56772e-05,-0.0231082,0.0186189
-5.09187e-05,-0.0398853,0.0332115
-5.80594e-05,-0.0530996,0.0385182
-7.06775e-05,-0.078882,0.0379579
-8.93167e-05,-0.10892,0.0398857
-0.000107971,-0.126471,0.0383509
-0.000117756,-0.135748,0.0344464
-0.000133908,-0.135569,0.0193924
-0.000146959,-0.134421,0.0079865
-0.000218229,-0.140726,-0.038942
-0.000220759,-0.13939,-0.0397934
-0.000224133,-0.143982,-0.035283
-0.000234881,-0.150231,-0.0289282
-0.00024548,-0.166871,-0.0168827
-0.000248009,-0.196658,-0.00823873
-0.000278754,-0.248581,0.0278085
-0.000284554,-0.260944,0.0302197
-0.000289937,-0.29862,0.0354502
