theta,tx,ty
3.05734e-06,-0.0501744,-0.00722573
1.45124e-05,-0.132004,-0.0108923
2.53153e-05,-0.220978,-0.0137881
-4.83486e-06,-0.336838,-0.00918147
-1.3017e-05,-0.413312,-0.00693253
5.18666e-07,-0.543427,-0.00133577
1.22253e-06,-0.631838,0.000776666
-3.85932e-05,-0.734747,0.0171313
-5.951e-05,-0.79825,0.0319209
-5.96184e-05,-0.871491,0.071158
-4.36172e-05,-0.945758,0.126432
-4.96161e-05,-0.97158,0.121516
-9.32452e-05,-1.04935,0.125758
-9.35286e-05,-1.06345,0.128733
-9.30148e-05,-1.07787,0.133044
-0.000100441,-1.09886,0.139143
-0.000109183,-1.1247,0.132346
-0.000103418,-1.18283,0.137022
-9.60331e-05,-1.26343,0.14124
