theta,tx,ty
-2.78192e-05,-0.0769161,0.025321
-5.00962e-05,-0.195667,0.0857193
-9.8657e-05,-0.355232,0.150248
-0.000141268,-0.451403,0.209062
-0.00015472,-0.53859,0.246557
-0.000215233,-0.704824,0.293405
-0.000267661,-0.771272,0.339871
-0.000288584,-0.84272,0.38085
-0.000292436,-0.920987,0.412531
-0.000327639,-1.01693,0.446575
-0.000364467,-1.10369,0.479508
-0.000406139,-1.21112,0.494566
-0.000399947,-1.30946,0.509602
-0.00047326,-1.44461,0.541742
-0.000525234,-1.56813,0.577853
-0.000554556,-1.69121,0.595852
-0.000577526,-1.79359,0.61323
-0.000583077,-1.91587,0.63531
-0.000594886,-1.97522,0.650443
