theta,tx,ty
9.53286e-06,-0.0468636,0.0151235
1.31829e-05,-0.0796053,0.023782
1.95551e-05,-0.117155,0.0331187
1.12312e-05,-0.194609,0.0374455
3.34867e-06,-0.25009,0.0418658
6.87849e-06,-0.318959,0.0468246
9.59433e-06,-0.378652,0.0550161
1.32725e-05,-0.476932,0.0737854
6.61506e-06,-0.550356,0.0907712
1.02334e-05,-0.592935,0.113173
1.89875e-05,-0.644544,0.135788
2.98093e-05,-0.716033,0.172057
4.73642e-05,-0.770883,0.194242
5.31353e-05,-0.795957,0.202273
5.69572e-05,-0.812765,0.205684
8.00144e-05,-0.857062,0.207202
9.71999e-05,-0.890113,0.204006
0.000101248,-0.969263,0.186696
0.000119666,-1.02138,0.167066
