theta,tx,ty
-3.52062e-05,-0.00381397,0.0165582
-5.63871e-05,-0.0113775,0.0328539
-7.75599e-05,-0.0186572,0.054453
-0.000103372,-0.03614,0.0852824
-0.000115711,-0.0487225,0.106518
-0.000132036,-0.0627891,0.121447
-0.000149762,-0.0842225,0.135804
-0.000196921,-0.0797091,0.168949
-0.000243874,-0.0746247,0.206166
-0.000262407,-0.0748714,0.235505
-0.000271619,-0.0822025,0.256191
-0.000276251,-0.0869199,0.258536
-0.000285045,-0.0902921,0.258796
-0.000298899,-0.0978729,0.265601
-0.00030792,-0.105534,0.27287
-0.000372058,-0.126565,0.31905
-0.000373541,-0.128894,0.319098
-0.000378705,-0.128569,0.322335
-0.000427494,-0.119969,0.365079
