theta,tx,ty
-0.000105933,2.82139,-0.368794
-0.000152145,5.59923,-0.847554
-0.000203805,8.36742,-1.27443
-0.000198228,11.1505,-1.77221
-0.00022331,13.9478,-2.21354
-0.000312819,16.7729,-2.68623
-0.000662175,19.7694,-2.49425
-0.00153569,22.4823,-3.10844
-0.000536936,14.0901,-1.08056
0.00177552,8.03918,0.316755
-1.34973e-05,8.40445,-1.1586
0.00100841,5.02264,-1.0717
0.000382653,4.65741,-0.957119
0.00336022,4.11364,-0.969454
0.00387176,4.52541,-0.688496
-0.000308347,5.04315,0.639922
0.00010915,4.69906,0.310791
0.0019102,3.71025,-0.434295
0.00130244,2.14245,-0.742174
