theta,tx,ty
2.70203e-05,1.8874,0.166527
3.54666e-05,3.82167,0.399334
8.74551e-05,5.75007,0.611217
0.000119767,7.67997,0.769195
0.00016499,9.65098,0.867742
0.000142713,11.5755,0.93703
0.000210325,13.508,1.01845
0.000271213,15.4811,1.10568
0.00035752,17.4992,1.16243
0.000430409,19.3981,1.19088
0.000594622,21.6165,1.23288
0.000509565,23.3126,1.28299
0.00052494,25.4848,0.776961
0.00452458,10.4071,2.86859
0.00424241,12.0762,3.05902
0.0045651,10.6919,3.42482
0.00567057,7.94279,3.33156
0.00510913,9.79086,2.76865
0.007345,10.7184,4.08399
