theta,tx,ty
2.05539e-05,-0.142218,0.0100429
2.90442e-05,-0.240199,0.00456986
5.86431e-05,-0.424845,0.00633424
5.83389e-05,-0.545652,0.0041996
9.27533e-05,-0.694058,-0.00237948
0.000122477,-0.821607,-0.0132504
0.000134423,-0.93385,-0.0285369
0.000139146,-1.01557,-0.0437591
0.000151934,-1.14004,-0.0549153
0.000186591,-1.23227,-0.0653787
0.000210287,-1.31651,-0.0913834
0.000240906,-1.37285,-0.100043
0.000255579,-1.45103,-0.108906
0.000243193,-1.54469,-0.12078
0.000258838,-1.67739,-0.143496
0.000269327,-1.7944,-0.16591
0.000284694,-1.87782,-0.196457
0.000333939,-1.981,-0.235815
0.000319696,-2.09425,-0.261004
