theta,tx,ty
1.37376e-05,-0.0488411,0.0568933
4.31864e-05,-0.105172,0.111879
4.92956e-05,-0.162318,0.203095
3.40291e-05,-0.210975,0.294841
4.70681e-05,-0.290415,0.375383
8.40091e-05,-0.369069,0.447638
0.00010642,-0.477257,0.485347
0.000148478,-0.594601,0.528758
0.000126526,-0.651568,0.556091
0.000134918,-0.726755,0.587092
0.000186418,-0.88901,0.627156
0.000190891,-0.985966,0.673033
0.000161696,-1.0854,0.764932
0.000123815,-1.20951,0.83454
9.58356e-05,-1.2627,0.913309
0.000115437,-1.39245,0.985175
0.000102295,-1.45184,1.00295
9.19234e-05,-1.49639,1.03447
0.000131606,-1.60556,1.08483
