theta,tx,ty
9.84729e-05,-0.628489,2.15226
0.000125214,-1.27697,4.35513
0.000262992,-1.89878,6.58718
0.000338445,-2.44526,8.81371
0.000346887,-2.91977,11.0323
0.000472148,-3.37525,13.2129
0.000552627,-3.87297,15.4922
0.000637274,-4.21841,17.6978
0.000847632,-4.54943,19.8878
0.00086283,-4.88522,22.1657
-0.00256071,-1.01013,10.9397
-0.00125709,-0.798913,9.88626
-0.00150546,0.432772,8.38518
-0.00239096,0.249955,7.23978
-0.00498001,-0.5548,7.43014
-0.00483923,-0.364626,6.70038
-0.00546849,-0.324996,8.1004
-0.00199347,0.224842,6.96111
-0.000995488,-0.566204,4.05868
