theta,tx,ty
-0.000136884,-1.45071,-0.776406
-9.41067e-05,-2.45369,-1.44373
1.47635e-05,-3.29538,-2.0273
1.05145e-05,-4.09078,-2.62322
6.48113e-05,-5.00362,-3.23815
0.000150009,-5.75584,-3.81021
0.000142432,-6.42514,-4.30587
0.00014244,-7.09807,-4.84269
0.000207967,-7.72553,-5.26535
0.00024825,-8.24714,-5.78509
0.000331253,-8.81896,-6.18453
0.000447655,-9.22335,-6.56627
0.000449629,-9.7249,-6.98938
0.000546236,-10.1125,-7.29428
0.000597727,-10.5062,-7.64723
0.000602321,-10.9483,-7.98108
0.000595674,-11.3587,-8.34766
0.000636159,-11.7684,-8.65122
0.00394557,-11.9121,-9.3899
