theta,tx,ty
5.9601e-05,0.441729,2.16514
0.000144532,0.94285,4.40276
0.000231406,1.43728,6.63467
0.000280252,1.98907,8.78975
0.000315344,2.61468,10.8982
0.00039321,3.18228,13.0013
-0.000108476,3.71914,15.0934
0.000125787,6.68208,6.3171
-0.00114685,4.95457,5.75687
-0.00301146,3.33541,4.89405
-0.00372668,3.59544,6.9778
-0.00435785,3.61946,6.63559
-0.00324906,1.71504,4.21
-0.00128471,3.04543,4.78357
-0.00161209,2.42476,5.20723
0.000496271,3.94701,5.44254
7.77996e-05,4.40127,6.86336
-0.000861266,4.23861,6.83398
-0.00313317,1.32796,3.09701
