theta,tx,ty
6.46413e-05,-0.0264395,2.20363
0.000139918,-0.0808289,4.41696
0.000215516,-0.0527352,6.7
0.000293816,-0.033475,8.91032
0.000352375,-0.0071178,11.095
0.000463424,0.090634,13.2486
0.000424106,0.191872,15.4456
0.000636825,0.364509,17.6875
0.0003103,-0.0378363,19.6318
-0.000443157,3.68975,9.77584
-0.00111327,1.70009,11.0082
-0.000845614,0.472224,5.60935
-0.000852006,-0.253357,5.42907
-0.00184561,0.151514,4.5919
-0.00323195,0.500166,5.15038
-0.00365668,1.91407,6.56382
-0.00355073,1.11557,7.63918
8.35383e-05,1.38041,8.20683
-0.00051787,0.192279,7.27808
