theta,tx,ty
-1.22845e-05,0.00799374,0.0362971
-1.91606e-05,0.0112934,0.0589026
-3.23903e-05,0.0115843,0.0717218
-4.16637e-05,0.00689572,0.0806971
-5.82185e-05,-0.0164725,0.0980215
-7.77832e-05,-0.0313159,0.109808
-0.00010328,-0.0440774,0.122719
-0.000125096,-0.0515207,0.136969
-0.000148166,-0.0487344,0.156865
-0.000164235,-0.0457596,0.172521
-0.000190093,-0.0434199,0.193361
-0.000208981,-0.0383138,0.207805
-0.000265756,-0.0189715,0.244723
-0.000309333,-0.00500152,0.27773
-0.000329488,-0.000375953,0.304731
-0.00034613,-0.00133269,0.317421
-0.000363532,0.0101779,0.347252
-0.000380001,0.0297812,0.372904
-0.000411591,0.0504304,0.418811
