theta,tx,ty
0.000136179,-0.624629,-0.2817
0.000110544,-1.19351,-0.593497
0.000157237,-1.69435,-0.85543
0.000220276,-2.12713,-1.13066
0.000291947,-2.61103,-1.45579
0.000317036,-3.06226,-1.77161
0.000311087,-3.60107,-2.02811
0.000395122,-4.11882,-2.29543
0.000458376,-4.68403,-2.56069
0.000461809,-5.18429,-2.80289
0.000510637,-5.5577,-3.03956
0.000560463,-5.9842,-3.19071
0.000617974,-6.40019,-3.44576
0.000624966,-6.91567,-3.70343
0.000691724,-7.36528,-3.9968
0.000710917,-7.84583,-4.26731
0.000802729,-8.36391,-4.42761
0.000799625,-8.85692,-4.59178
0.000847135,-9.28339,-4.74142
