theta,tx,ty
-1.87943e-05,-0.00490153,0.00377011
-2.11911e-05,-0.00533406,0.00349669
-2.51528e-05,-0.00481447,0.00481184
-4.7085e-05,-0.0042044,-0.000969684
-7.16733e-05,-0.00322209,-0.00773893
-0.000100051,0.00466546,-0.0104306
-0.000129465,0.0121483,-0.0159061
-0.000153896,0.0156038,-0.0172343
-0.00017815,0.0179383,-0.0198924
-0.000214824,0.0322032,-0.0315343
-0.000249796,0.048024,-0.0452114
-0.000265916,0.0569533,-0.0496708
-0.000276972,0.0643875,-0.0558604
-0.000304195,0.0796506,-0.0632395
-0.000323359,0.0873851,-0.0682388
-0.000353437,0.0966709,-0.087016
-0.000384659,0.10481,-0.101721
-0.000437706,0.11625,-0.13935
-0.000481692,0.122672,-0.171656
