theta,tx,ty
-3.19852e-05,-0.0567731,0.00425486
-7.39224e-05,-0.108807,0.000552013
-0.000111947,-0.156933,0.0143234
-0.000149411,-0.210483,0.0347429
-0.000185609,-0.264832,0.0592504
-0.000238567,-0.3376,0.0939042
-0.000257435,-0.413946,0.1415
-0.000291602,-0.508145,0.192315
-0.000317808,-0.601507,0.237319
-0.000339039,-0.664532,0.275205
-0.00038686,-0.753611,0.362019
-0.000396299,-0.745741,0.363256
-0.000408723,-0.753446,0.380394
-0.000432294,-0.752521,0.404818
-0.000450825,-0.749675,0.403366
-0.000494293,-0.720221,0.419914
-0.00053828,-0.687525,0.461728
-0.000569647,-0.655559,0.492284
-0.000632894,-0.620267,0.534994
