theta,tx,ty
-3.41146e-05,0.0114479,0.0191236
-6.0791e-05,0.0190214,0.0326704
-6.85342e-05,0.0218943,0.0289642
-7.30267e-05,0.0220513,0.0275543
-9.17213e-05,0.0318592,0.031217
-0.000108482,0.0404246,0.0334243
-0.000127182,0.0485353,0.0369261
-0.000142484,0.056979,0.0410612
-0.000167445,0.0624367,0.0479259
-0.000193588,0.0703986,0.0535932
-0.000272161,0.121189,0.0711254
-0.000275079,0.123779,0.0729848
-0.000281639,0.125507,0.0850679
-0.000287798,0.129286,0.0967491
-0.000295906,0.134685,0.115961
-0.000298066,0.136488,0.126621
-0.0003139,0.170713,0.15367
-0.000366463,0.22165,0.179616
-0.000371264,0.284677,0.193188
