theta,tx,ty
-1.2253e-06,-0.0517423,-0.0301919
-6.94163e-06,-0.120836,-0.0551841
1.65092e-05,-0.176296,-0.065857
3.11317e-05,-0.225781,-0.0728391
2.30175e-05,-0.304297,-0.0892537
1.29023e-05,-0.381638,-0.109902
1.12621e-05,-0.457169,-0.122042
1.78949e-06,-0.514153,-0.128277
2.22801e-05,-0.568415,-0.12791
4.91207e-05,-0.635845,-0.128411
6.38718e-05,-0.791068,-0.152205
5.92628e-05,-0.802337,-0.153797
4.44848e-05,-0.88701,-0.170659
6.14516e-05,-0.963301,-0.188386
7.53059e-05,-0.986303,-0.244526
9.66415e-05,-1.01234,-0.310078
9.95711e-05,-1.05614,-0.350939
9.34477e-05,-1.0785,-0.366284
8.69876e-05,-1.15083,-0.389081
