theta,tx,ty
-1.19386e-05,-0.0873826,0.0213527
-7.5067e-05,-0.187628,0.0795553
-0.000107897,-0.288383,0.143866
-0.000101018,-0.448325,0.214831
-0.00012344,-0.635646,0.276644
-0.000157458,-0.784115,0.322449
-0.000183443,-0.922814,0.369032
-0.000221054,-1.01395,0.434886
-0.000303054,-1.10497,0.496156
-0.000294845,-1.2419,0.584694
-0.000334775,-1.49082,0.625353
-0.000340127,-1.58844,0.759315
-0.00032569,-1.81227,0.818926
-0.00034901,-1.95113,0.846255
-0.000358296,-2.209,0.868443
-0.000425052,-2.25629,0.873683
-0.000493399,-2.367,0.908428
-0.000554834,-2.55964,1.0048
-0.000532331,-2.70783,1.05308
