theta,tx,ty
0.000100889,-0.239908,1.91052
0.000201482,-0.419826,3.63853
0.000287565,-0.560423,5.36972
0.000368326,-0.70828,7.01263
0.000431423,-0.857121,8.66464
0.0005118,-0.989881,10.2452
0.000525194,-0.988136,11.814
0.000631499,-1.04575,13.2871
0.000623467,-1.1031,14.738
0.00102543,-1.03053,16.0918
0.000291176,-1.72381,17.1295
-0.00131305,2.71143,6.13844
-0.000727544,1.81657,5.43389
-0.00286829,1.49507,6.58112
-0.00453495,1.90846,6.08616
-0.00417515,0.156203,5.47656
-0.00113312,-0.11174,7.70841
-0.00708333,0.352987,5.33193
-0.00447332,-0.475204,6.62297
