theta,tx,ty
1.63921e-05,1.76657,1.65862
4.15695e-05,3.48182,3.37213
4.48782e-05,5.21858,5.09028
3.35255e-05,7.02622,6.89112
-1.43942e-05,8.81012,8.56052
3.50304e-05,10.5442,10.3556
-0.00942832,4.36491,6.09
-0.00543475,2.48467,3.11894
-0.00556929,2.26968,2.79754
-0.00370132,4.70585,4.69493
-0.00307488,3.91319,3.9744
-0.00348123,4.95537,3.90188
-0.00225689,2.95626,1.63314
-0.00309709,2.04011,1.65304
0.000526776,2.27027,3.07718
-0.00267483,0.117932,1.07592
-0.000648626,0.977565,3.8956
-0.00133331,2.45587,4.16154
-0.000579099,2.14821,3.95579
