theta,tx,ty
-5.0638e-05,-0.0838655,0.0178158
-0.000129949,-0.203013,0.0672783
-0.000231247,-0.327059,0.132391
-0.00027609,-0.494001,0.219827
-0.00034981,-0.639118,0.32366
-0.000419782,-0.772902,0.450822
-0.000433521,-0.930686,0.534748
-0.000459513,-1.05412,0.611448
-0.000496878,-1.17453,0.674531
-0.000521429,-1.30048,0.755297
-0.000548756,-1.44604,0.844661
-0.000598978,-1.50437,0.846764
-0.000656501,-1.6014,0.870786
-0.000719706,-1.74228,0.950096
-0.000807162,-1.8266,1.03013
-0.000848215,-1.93854,1.11109
-0.000875258,-2.10417,1.1738
-0.000912299,-2.18235,1.25066
-0.000935219,-2.29439,1.31703
