theta,tx,ty
3.21742e-05,-0.0661359,1.277
7.40042e-05,-0.102466,2.55534
0.000129637,-0.113827,3.77683
0.000261926,-0.238166,4.8954
0.000409835,-0.269368,6.00714
0.000543271,-0.27306,7.10513
0.000649585,-0.290853,8.12414
0.000795972,-0.319302,9.12778
0.0009282,-0.349243,10.0545
0.000996372,-0.375325,10.9649
0.00109583,-0.397955,11.851
0.00111844,-0.405357,12.6441
0.00118436,-0.398958,13.4418
0.00120883,-0.369832,14.2349
0.00123688,-0.333126,15.0009
0.00147233,0.0157865,15.925
0.00129658,-1.03058,15.4652
0.001833,0.070922,17.1497
0.00154672,-0.779187,16.4516
