theta,tx,ty
2.9529e-05,1.99049,0.121998
2.53891e-05,3.98635,0.26805
-9.3794e-05,5.95407,0.425855
-8.9179e-05,7.88347,0.651864
-9.45342e-05,9.83152,0.899346
-0.000212896,11.5369,1.10345
-0.000349497,13.2052,1.42995
-0.000453177,14.8313,1.77162
-0.000590084,16.4626,2.12458
-0.00072056,18.1455,2.51305
-0.00138404,19.8223,3.37008
0.00031099,10.3344,5.79569
0.000215734,8.91603,5.39225
-0.0010598,7.38751,4.42063
-0.00144068,6.64525,3.7416
-0.0047692,4.31452,2.45676
-0.00571045,10.2708,3.54486
-0.00227803,4.28576,1.01702
0.000824379,2.64566,1.08202
