theta,tx,ty
3.10363e-05,2.3615,-0.574954
1.98297e-05,4.83914,-1.10891
-2.42088e-06,7.23484,-1.79817
4.21522e-05,9.65365,-2.3676
3.12394e-05,12.0766,-3.03092
1.52362e-05,14.5498,-3.73254
1.9456e-05,16.9723,-4.35672
3.26878e-05,19.461,-5.0144
-0.000368322,22.1476,-5.1704
0.00110021,11.614,-4.00271
0.00012195,11.0718,-4.15034
-0.0026817,5.74257,-2.08808
-0.0036356,5.50092,-1.71619
-0.00414543,7.37415,-2.17931
-0.00456637,6.93028,-2.36714
-0.00505778,5.46307,-2.41296
-0.00576751,6.4012,-1.38938
-0.00384684,5.28898,-2.17846
-0.00537929,5.47417,-2.54303
