theta,tx,ty
8.38563e-05,0.668596,0.794521
0.000105408,1.34042,1.58663
0.000112627,2.10394,2.38155
0.000111004,2.89413,3.16828
0.000117313,3.62729,4.02852
0.000185476,4.45116,4.9099
0.000271499,5.25408,5.79079
0.000325357,6.08227,6.67543
0.000354779,6.97481,7.62018
0.000432174,7.80634,8.53279
0.000449307,8.61542,9.53446
0.000556402,9.41204,10.5604
0.000585913,10.3398,11.5997
0.000672727,11.2601,12.5843
0.000607664,12.2931,13.5898
-0.0105495,7.86425,9.09382
-0.0073517,7.63497,11.4709
0.00185053,15.4563,16.6104
-0.00663926,5.37821,6.78038
