theta,tx,ty
-3.67456e-05,2.78718,-0.301745
-5.73043e-05,5.58893,-0.667073
-8.32743e-05,8.40821,-0.928211
-9.75292e-05,11.2262,-1.20102
-0.000144021,14.1156,-1.51689
-0.00015359,17.0503,-1.86405
-0.00257107,19.7431,-0.871109
0.000626862,10.5225,0.221153
0.00230429,8.30425,-1.58769
-0.0019699,7.02581,-0.613429
0.000619959,4.35834,-0.715442
0.00165289,3.97593,-0.128061
-0.00145499,5.61746,0.142169
0.00135351,6.47776,0.987919
0.00129919,4.35426,-0.311854
0.00144668,5.40023,-0.451013
0.00189926,5.20996,0.122545
0.00215367,4.85225,0.425751
0.00133801,3.72434,0.117394
