theta,tx,ty
-3.09431e-05,2.69233,-0.735016
-7.10643e-05,5.32771,-1.44294
-9.28165e-05,7.94265,-2.16671
-0.000108392,10.6309,-3.01797
-0.000157027,13.1557,-3.82497
-0.000146122,15.789,-4.68516
-0.000166764,18.2906,-5.49015
-0.00389809,20.9639,-2.26279
-0.00116503,9.30071,-2.59448
0.00201392,11.1251,-3.12112
-0.000192461,6.06797,-2.01199
-0.000252341,4.77021,-1.88336
7.88739e-05,5.46001,-2.45673
0.00242683,5.10145,-3.85342
0.000768782,3.52971,-1.41314
0.0020594,6.23477,-1.41014
0.00231277,7.19728,-0.814342
0.00303109,2.97069,0.284228
0.00193782,1.74223,1.31215
