theta,tx,ty
-2.4547e-05,-0.0708173,0.0114451
-1.98435e-05,-0.0812635,0.0131259
-2.7115e-05,-0.127656,0.0132505
-4.32736e-05,-0.213208,0.0128782
-5.1924e-05,-0.254899,0.0137629
-5.85551e-05,-0.291773,0.0149343
-7.25426e-05,-0.405328,0.0191576
-7.72562e-05,-0.51391,0.0217956
-7.67463e-05,-0.554965,0.0335286
-8.14483e-05,-0.584411,0.0416879
-6.59043e-05,-0.665808,0.0488694
-6.10732e-05,-0.691086,0.0512013
-4.78786e-05,-0.831833,0.0461487
-3.7608e-05,-0.970299,0.0408563
-1.0142e-05,-1.02208,-0.022591
1.40358e-05,-1.06114,-0.0931952
-2.38963e-05,-1.09852,-0.186183
8.64874e-06,-1.11921,-0.222179
8.14008e-06,-1.16276,-0.331915
